,bphP_light_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_08760,8002.866735691402,7451.980303284135,0.10289302452945805,0.5888683055726323,cds-ABJ13541.1,rpoB,DNA-directed RNA polymerase beta chain
gene-PA14_08780,8996.47817926097,9284.814129442811,-0.04551268443237774,0.3036619398008083,cds-ABJ13540.1,rpoC,DNA-directed RNA polymerase beta* chain
gene-PA14_08790,1092.9160533099757,728.1850566093761,0.5858055513979166,1.9243825500856517,cds-ABJ13539.1,rpsL,30S ribosomal protein S12
gene-PA14_08810,1916.9262201731606,1371.2234591960903,0.4833311137235641,3.149761325287605,cds-ABJ13538.1,rpsG,30S ribosomal protein S7
gene-PA14_08820,9085.459714482075,7550.07178957753,0.26706915277474513,1.0190838584228754,cds-ABJ13537.1,fusA1,elongation factor G
gene-PA14_08830,8090.495475987763,6391.356651431804,0.34010586335321985,1.163042673760447,cds-ABJ13536.1,tufA,elongation factor Tu
gene-PA14_08840,541.4650364034045,246.4531477987931,1.1355547718090901,4.212655789353025,cds-ABJ13535.1,rpsJ,30S ribosomal protein S10
gene-PA14_08850,2242.791805398708,1440.170148253035,0.6390564350258674,2.4450471689954534,cds-ABJ13534.1,rplC,50S ribosomal protein L3
gene-PA14_08860,1986.0407268609085,1466.8963172716922,0.4371283051475665,2.6100193697453014,cds-ABJ13533.1,rplD,50S ribosomal protein L4
gene-PA14_08870,743.0372240641695,489.0137016889028,0.6035595978445476,2.176559313028513,cds-ABJ13532.1,rplW,50S ribosomal protein L23
gene-PA14_08880,2465.762414611121,1942.2512695171965,0.3443039426021892,1.500620697952671,cds-ABJ13531.1,rplB,50S ribosomal protein L2
gene-PA14_08890,1360.9563692852687,1114.0593791283382,0.28879468611659626,0.4231081596810538,cds-ABJ13530.1,rpsS,30S ribosomal protein S19
gene-PA14_08900,1445.773023143307,1267.5359995098431,0.18981435424859502,0.23016766686399764,cds-ABJ13529.1,rplV,50S ribosomal protein L22
gene-PA14_08910,2556.9227200361534,2167.756937332977,0.2382055557509003,0.7754001554206519,cds-ABJ13528.1,rpsC,30S ribosomal protein S3
gene-PA14_08920,2324.1013973367617,2253.1754192113945,0.04471337504882933,0.044915180658146474,cds-ABJ13527.1,rplP,50S ribosomal protein L16
gene-PA14_08930,568.9667593671326,529.5992369787259,0.10344332493556033,0.15081393368147916,cds-ABJ13526.1,rpmC,50S ribosomal protein L29
gene-PA14_08940,578.6202339539022,461.9029008892123,0.32502716680023475,1.0664262441539591,cds-ABJ13525.1,rpsQ,30S ribosomal protein S17
gene-PA14_08950,1949.8810827049538,1900.0058214248431,0.037382302237572516,0.041108314572531376,cds-ABJ13524.1,rplN,50S ribosomal protein L14
gene-PA14_08960,717.9177302030795,590.7306013078199,0.2813181783456266,0.927944119812476,cds-ABJ13523.1,rplX,50S ribosomal protein L24
gene-PA14_08970,1859.0868214786117,1755.0823763059955,0.08305540103533442,0.20893732634087084,cds-ABJ13522.1,rplE,50S ribosomal protein L5
gene-PA14_08980,1082.898525376598,918.3300315635462,0.2378134281370647,0.5144115478847588,cds-ABJ13521.1,rpsN,30S ribosomal protein S14
gene-PA14_08990,1339.0480159020335,614.1770639802439,1.1244811508328116,2.0668763774130436,cds-ABJ13520.1,rpsH,30S ribosomal protein S8
gene-PA14_09000,2366.1279434591975,1653.6990934200187,0.5168313402211973,2.3232741081177037,cds-ABJ13519.1,rplF,50S ribosomal protein L6
gene-PA14_09010,1180.268257031045,813.9775480144202,0.5360538927325036,3.1375138698301805,cds-ABJ13518.1,rplR,50S ribosomal protein L18
gene-PA14_09020,2117.948556572868,1747.1515113146006,0.2776628247798623,1.1318033052458263,cds-ABJ13517.1,rpsE,30S ribosomal protein S5
gene-PA14_09030,639.8565277210571,421.78651140715084,0.6012354919334416,2.012348248249015,cds-ABJ13516.1,rpmD,50S ribosomal protein L30
gene-PA14_09040,1912.3414085835839,1382.7224837315978,0.4678284764505506,1.4575250519994867,cds-ABJ13515.1,rplO,50S ribosomal protein L15
gene-PA14_09050,3005.292473796915,1667.2663391851859,0.8500208123093335,1.661170534755929,cds-ABJ13514.1,secY,secretion protein SecY
gene-PA14_09070,537.1056629938613,271.4763464715381,0.9843794274593178,0.8217170948842185,cds-ABJ13513.1,rpmJ,50S ribosomal subunit protein L36
gene-PA14_09080,868.2840212229349,485.85413363052663,0.8376437899654878,2.2986985475568957,cds-ABJ13512.1,rpsM,30S ribosomal protein S13
gene-PA14_09090,1053.9683329666327,835.1539526666828,0.335717446446267,1.233091701632286,cds-ABJ13511.1,rpsK,ribosomal protein S11
gene-PA14_09100,1796.0039565599045,1261.5349215574586,0.509610384705048,2.0249913744483536,cds-ABJ13510.1,rpsD,30S ribosomal protein S4
gene-PA14_09115,2869.8483968856744,2158.2988825195457,0.41107986275391045,3.035490516417798,cds-ABJ15630.1,rpoA,DNA-directed RNA polymerase alpha chain
gene-PA14_09130,897.5188661379534,673.1817609719654,0.4149461754756742,1.1521695520149327,cds-ABJ13509.1,rplQ,50S ribosomal protein L17
gene-PA14_09150,2552.720876896663,3820.292355292102,-0.58164725010579,0.9149996851635999,cds-ABJ13508.1,katA,catalase
gene-PA14_09160,417.6682964158981,442.08054479652384,-0.0819516067136821,0.18639525704143492,cds-ABJ13507.1,bfrA,bacterioferritin
gene-PA14_09180,311.4208367565038,293.1775659118786,0.08709076419632208,0.5174224049207864,cds-ABJ13506.1,uvrA,excinuclease ABC subunit A
gene-PA14_09195,63.83978562346374,51.0158867303596,0.3235092181001467,1.4264412650195568,cds-ABJ15688.1,yajR,probable major facilitator superfamily (MFS) transporter
gene-PA14_09200,350.02814743753584,214.29891612957272,0.707846384862636,2.037375869823008,cds-ABJ13505.1,ssb,single-stranded DNA-binding protein
gene-PA14_09210,521.0109593368571,928.1432043691157,-0.8330336969594782,0.3025876759480567,cds-ABJ13504.1,pchA,salicylate biosynthesis isochorismate synthase
gene-PA14_09220,100.14013270804632,142.3518952481204,-0.5074414242684094,0.1859775749334055,cds-ABJ13503.1,pchB,salicylate biosynthesis protein PchB
gene-PA14_09230,101.51554330667028,210.01034509751105,-1.0487597502462027,0.35100656401040475,cds-ABJ13502.1,pchC,pyochelin biosynthetic protein PchC
gene-PA14_09240,454.18889571650135,740.8163378547106,-0.7058234800975207,0.2572038482181284,cds-ABJ13501.1,pchD,pyochelin biosynthesis protein PchD
gene-PA14_09260,119.01102269947103,124.16120374331763,-0.061119248226683055,0.030646990171054815,cds-ABJ13500.1,pchR,transcriptional regulator PchR
gene-PA14_09270,1443.6614515411766,2014.761793803428,-0.4808768180052792,0.2095957988659804,cds-ABJ13499.1,pchE,pyochelin synthetase
gene-PA14_09280,1417.08097687424,2326.6988810167186,-0.715362309149616,0.306499946406796,cds-ABJ13498.1,pchF,pyochelin synthetase PchF
gene-PA14_09290,294.2100713373826,387.9629070122155,-0.39907208881088146,0.1784493773047443,cds-ABJ13497.1,pchG,pyochelin biosynthetic protein PchG
gene-PA14_09300,315.32793159327395,416.66691314733316,-0.4020415724654524,0.1852329876881226,cds-ABJ13496.1,pchH,putative ATP-binding component of ABC transporter
gene-PA14_09320,265.81002682776875,362.34738483711163,-0.4469779539018374,0.21005783679267523,cds-ABJ13495.1,pchI,putative ATP-binding component of ABC transporter
gene-PA14_09340,659.0736048416351,895.6813979404113,-0.4425460498170535,0.15198331022148348,cds-ABJ13494.1,fptA,Fe(III)-pyochelin outer membrane receptor precursor
gene-PA14_09350,48.31065303196673,60.95568113772985,-0.3354193273562845,0.11552660504663916,cds-ABJ13493.1,fptB,conserved hypothetical protein
gene-PA14_09370,67.56228805760179,86.04820207864691,-0.348926856656354,0.13663627475313578,cds-ABJ13492.1,PA14_09370,putative membrane protein
gene-PA14_09380,255.83347311268668,382.55217316856016,-0.5804514787403158,0.1969621593731736,cds-ABJ13491.1,PA14_09380,putative transporter
gene-PA14_09400,3489.4543821734537,2848.3105065415953,0.29289504214270656,0.5683841311357823,cds-ABJ13490.1,phzS,flavin-containing monooxygenase
gene-PA14_09410,887.2232465147335,1158.9853404925,-0.3854932462708661,1.1046271475154297,cds-ABJ13489.1,phzG1,probable pyrodoxamine 5'-phosphate oxidase
gene-PA14_09420,1119.0578907855252,1664.0899074002853,-0.5724487097091365,1.2276875188805412,cds-ABJ13488.1,phzF1,probable phenazine biosynthesis protein
gene-PA14_09440,2851.634942992448,3866.3717978784985,-0.4391910719775406,1.1106803034953319,cds-ABJ13487.1,phzE1,phenazine biosynthesis protein PhzE
gene-PA14_09450,1125.2731342963527,1774.7501767008125,-0.6573407318427759,1.281978486935817,cds-ABJ13486.1,phzD1,phenazine biosynthesis protein PhzD
gene-PA14_09460,1657.6264509621199,1650.8149059691157,0.005940559315392371,0.010213030224114562,cds-ABJ13485.1,phzC1,phenazine biosynthesis protein PhzC
gene-PA14_09470,1295.9568595449234,796.171057313888,0.7028673610249636,1.410112398763835,cds-ABJ13484.1,phzB1,probable phenazine biosynthesis protein
gene-PA14_09480,168.25416018010583,102.20348440358356,0.7191977885216938,3.412903128663912,cds-ABJ13483.1,phzA1,probable phenazine biosynthesis protein
gene-PA14_09490,674.1058091191303,480.562270891136,0.48825167044512235,0.9289721454861406,cds-ABJ13482.1,phzM,probable phenazine-specific methyltransferase
gene-PA14_09500,144.18044218150382,245.2645000098139,-0.7664629479304179,2.9796169676274222,cds-ABJ13481.1,opmD,outer membrane protein
gene-PA14_09520,474.9044125419147,773.1813973668033,-0.7031697647912288,2.7065913631400718,cds-ABJ13480.1,mexI,probable RND efflux transporter
gene-PA14_09530,288.7950244682445,436.9221903115147,-0.5973304903937579,1.7781977595479126,cds-ABJ13479.1,mexH,RND efflux membrane fusion protein precursor
gene-PA14_09540,235.90577919626477,386.6097160104541,-0.7126671304192799,2.323319328883067,cds-ABJ13478.1,mexG,putative membrane protein
gene-PA14_09550,44.918687666535,119.73813306343202,-1.4144949770380542,3.2207576773175437,cds-ABJ13477.1,PA14_09550,putative 3-carboxymuconate cyclase
gene-PA14_09570,8.405357112048831,9.356966868473803,-0.15473181206654316,0.5305088749022846,cds-ABJ13476.1,PA14_09570,putative LysR-family transcriptional regulator
gene-PA14_09580,68.2829449036469,99.6131160602846,-0.5448104275963909,1.2036910737742514,cds-ABJ13475.1,PA14_09580,hypothetical protein
gene-PA14_09600,158.68755504907844,181.03556260744742,-0.1900841365380683,1.575019034170509,cds-ABJ13474.1,ddlA,D-alanine-D-alanine ligase A
gene-PA14_09610,28.339138022224272,32.13866311486618,-0.18151403465792693,0.7145493378540274,cds-ABJ13473.1,PA14_09610,hypothetical protein
gene-PA14_09630,76.98472290345394,97.70826885202784,-0.3439084745504654,1.0959527305477228,cds-ABJ13472.1,PA14_09630,putative acyl-CoA dehydrogenase
gene-PA14_09660,18.328159358654936,17.926609759219374,0.03195923119176335,0.08445117334466197,cds-ABJ13471.1,PA14_09660,putative AMP-binding enzyme
gene-PA14_09680,21.527302304125282,25.738280033257524,-0.25774809793332326,0.7866777438963931,cds-ABJ13470.1,PA14_09680,putative two-component sensor
gene-PA14_09690,16.96224081287816,15.054994301908392,0.17208459821777855,0.2673170143706306,cds-ABJ13469.1,PA14_09690,putative two-component response regulator
gene-PA14_09700,280.29187505130096,308.3256710676089,-0.13752508725024476,0.8436138716005959,cds-ABJ13468.1,pqsL,putative FAD-dependent monooxygenase
gene-PA14_09710,13.03543563323627,11.823534312630152,0.14077743287178507,0.5695692877654427,cds-ABJ13467.1,aldH,putative aldehyde dehydrogenase
gene-PA14_09730,8.69227461814385,9.734228294913322,-0.16333283755339784,0.36642592778058447,cds-ABJ13466.1,dapA,putative dihydrodipicolinate synthase
gene-PA14_09740,2.3511237348677025,2.3556917964014983,-0.002800330256662402,0.0027023583920536523,cds-ABJ13465.1,yaaU,putative MFS transporter
gene-PA14_09750,13.881245061729777,15.535164542670705,-0.16240053636192842,0.22376083849438383,cds-ABJ13464.1,PA14_09750,putative oxidoreductase
gene-PA14_09760,16.38781511963113,15.378567312691445,0.09170241012021012,0.18577491050698844,cds-ABJ13463.1,PA14_09760,putative transcriptional regulator%2C GntR family
gene-PA14_09770,38.813302432511776,38.67672230233057,0.005085652665548525,0.01278782204479166,cds-ABJ13462.1,PA14_09770,putative transcriptional regulator%2C AraC family
gene-PA14_09780,19.087707940188096,18.433442340437434,0.05031835981444524,0.2887162429581317,cds-ABJ13461.1,PA14_09780,conserved hypothetical protein
gene-PA14_09790,40.69614240005935,42.1453729637528,-0.05048220125182694,0.12248923486749083,cds-ABJ13460.1,PA14_09790,putative transcriptional regulator
gene-PA14_09810,12.027263780439831,14.560426325710052,-0.27574411223480094,0.5348295054518035,cds-ABJ13459.1,PA14_09810,conserved hypothetical protein
gene-PA14_09820,547.9580127832847,606.2004938838069,-0.14572967617381322,0.40012309059953155,cds-ABJ13458.1,PA14_09820,putative acetolactate synthase large subunit
gene-PA14_09850,1.966201592021121,1.6115499430933384,0.28696218510962834,0.5064916416733126,cds-ABJ13457.1,opdN,putative porin
gene-PA14_09870,7.614823690152101,8.487310928071677,-0.1564968775264567,0.30348757563911594,cds-ABJ13456.1,PA14_09870,conserved hypothetical protein
gene-PA14_09880,9.330197472223437,12.105387756577358,-0.37566973549374566,0.9091953529136981,cds-ABJ13455.1,PA14_09880,conserved hypothetical protein
gene-PA14_09890,314.842524373915,320.630526775025,-0.026281376501944974,0.12317570073994585,cds-ABJ13454.1,ppiC2,peptidyl-prolyl cis-trans isomerase C2
gene-PA14_09900,2215.1839406994673,3231.246409186829,-0.544664272160738,0.9175733444148403,cds-ABJ13453.1,prpL,Pvds-regulated endoprotease%2C lysyl class
gene-PA14_09910,8.906476447696772,12.346793138058956,-0.47120963519099984,1.117534286572861,cds-ABJ13452.1,lysR,putative transcriptional regulator
gene-PA14_09920,1.2456099052985057,1.547656168566462,-0.3132324444882997,0.221342644757698,cds-ABJ13451.1,PA14_09920,putative translation initiation inhibitor
gene-PA14_09930,1.1936671854268848,9.747482720370055,-3.029627979859233,1.7025494331762252,cds-ABJ13450.1,PA14_09930,putative exonuclease III
gene-PA14_09940,2.795690898834767,15.46837219120313,-2.4680441924712944,3.197744332969906,cds-ABJ13449.1,pfpI,putative protease
gene-PA14_09950,5.220148244324119,6.9944696822446835,-0.42212382871504095,0.5093231775231932,cds-ABJ13448.1,PA14_09950,putative oxidoreductase
gene-PA14_09960,7.960520000929168,6.914233652642028,0.20329328926447202,0.3571394325711981,cds-ABJ13447.1,PA14_09960,putative transcriptional regulator
gene-PA14_09970,3.3932116096897644,7.0666307559726915,-1.0583709020248935,1.1504647428990733,cds-ABJ13446.1,fpvB,type I ferripyoverdine receptor%2C FpvB
gene-PA14_09980,0.9561206164925372,2.187626699550853,-1.1941011867080291,1.1432703610991723,cds-ABJ13445.1,yafB,putative oxidoreductase%2C aldo/keto reductase family
gene-PA14_09990,6.56883533966515,4.916841642024231,0.4179056371917721,0.6169762081450283,cds-ABJ13444.1,PA14_09990,putative acetyltransferase
gene-PA14_10010,25.13647041992046,29.14123780795322,-0.2132800654040323,0.37990548056303136,cds-ABJ13443.1,PA14_10010,putative transcriptional regulator
gene-PA14_10020,30.87871917756335,39.53258735086485,-0.35642945815583305,1.8328516947508888,cds-ABJ13442.1,PA14_10020,conserved hypothetical protein
gene-PA14_10040,193.73191694835683,233.78047620754032,-0.27109279464666525,0.7530259955385041,cds-ABJ13441.1,PA14_10040,amidase family protein
gene-PA14_10050,3.8678041417754034,3.2033634738278742,0.2719271588003992,0.7435117919974579,cds-ABJ13440.1,PA14_10050,hypothetical protein
gene-PA14_10070,9.053518714935096,10.190163331434798,-0.17062663774612155,0.4217709852998146,cds-ABJ13439.1,PA14_10070,putative zinc-dependent oxidoreductase
gene-PA14_10080,3.279257469769888,3.441317428733026,-0.0695917733484589,0.15109494303208007,cds-ABJ13438.1,PA14_10080,hypothetical protein
gene-PA14_10090,16.610418789746863,16.702171681446455,-0.007947251576933084,0.014486057131999953,cds-ABJ13437.1,PA14_10090,possible LysR family transcription regulator
gene-PA14_10110,3.146711462851536,3.9109393398652377,-0.31367017231045186,0.6700462110329457,cds-ABJ13436.1,PA14_10110,putative transporter
gene-PA14_10120,15.514423128352114,13.003379764008011,0.2547233871430401,0.9717287596864785,cds-ABJ13435.1,PA14_10120,possible LysR family transcription regulator
gene-PA14_10130,25.853004004265923,29.858645747497405,-0.20781680029302202,0.7578879695291503,cds-ABJ13434.1,PA14_10130,putative short-chain dehydrogenase
gene-PA14_10140,0.6337533980529749,1.320761536147254,-1.0593753368279613,1.2295508074332582,cds-ABJ13433.1,fepG,ferric enterobactin transport protein FepG
gene-PA14_10160,1.0170385790617524,0.8384871018075885,0.2785136050971147,0.15338716469941252,cds-ABJ13432.1,fepD,ferric enterobactin transport protein FepD
gene-PA14_10170,1.6271010781298934,5.557179831325288,-1.772048419556266,1.196535569294536,cds-ABJ13431.1,fepB,ferrienterobactin-binding periplasmic protein precursor FepB
gene-PA14_10180,2.0662677764064457,3.2164997158002735,-0.6384640786578788,0.5342817578199592,cds-ABJ13430.1,fepC,ferric enterobactin transport protein FepC
gene-PA14_10190,34.53576406727043,36.37427373410437,-0.07482729854916538,0.1115250368937287,cds-ABJ13429.1,PA14_10190,putative transcriptional regulator
gene-PA14_10200,3.152569204737676,5.956680024544241,-0.9179802062745687,2.369965472217917,cds-ABJ13428.1,PA14_10200,putative TonB-dependent receptor protein
gene-PA14_10210,4.061468873608182,5.302427082708952,-0.3846512048903149,1.3692664358153694,cds-ABJ13427.1,PA14_10210,putative oxidoreductase
gene-PA14_10220,10.416402999994647,13.871931530099124,-0.4133114769367678,0.6158183122688297,cds-ABJ13426.1,ygiM,putative SH3 domain protein
gene-PA14_10230,2.827979394362231,2.4640787956749555,0.19872314149247738,0.2467027252098085,cds-ABJ13425.1,adh,2%2C3-butanediol dehydrogenase
gene-PA14_10240,3.0953178786702753,3.9221269068772613,-0.34154854123701517,0.539689899158844,cds-ABJ13424.1,acoC,putative hydrolase
gene-PA14_10250,1.4117789259843423,1.6245052868548557,-0.2024861131278907,0.2292410577918595,cds-ABJ13423.1,acoB,acetoin catabolism protein AcoB
gene-PA14_10260,0.659871068908756,0.6987781001076051,-0.08265010574804071,0.1508072254915827,cds-ABJ13422.1,acoA,putative acetoin dehydrogenase E1 component
